sentence_number,word,surprisal_score,target_phrase
360,py,0.0002455409849062562,no
360,",",3.20712947845459,no
360, sh,6.55682373046875,no
360,abby,3.8054635524749756,no
360,",",3.228149652481079,no
360, ready,9.10801887512207,no
360,-,0.0648920014500618,no
360,made,0.19247379899024963,no
360, clothes,1.6587142944335938,no
360, of,2.655585289001465,no
360, wartime,12.450945854187012,no
360, London,5.334725379943848,no
360,.,0.5238815546035767,no
360, Sitting,8.32326602935791,no
360, in,1.5763485431671143,no
360, front,3.6292037963867188,no
360, of,0.009792149998247623,no
360, the,0.7809416651725769,no
360, looking,8.940206527709961,no
360, glass,0.5861534476280212,no
360,",",0.5432413220405579,no
360, making,7.912834167480469,no
360, up,3.26171875,no
360, her,0.5760236978530884,no
360, face,3.02547025680542,no
360,",",0.9303259253501892,no
360, she,0.40048936009407043,no
360, hoped,5.604808807373047,no
360, that,1.165959358215332,no
360, Anthony,8.400345802307129,no
360, was,2.4473214149475098,no
360, all,6.079043388366699,no
360, right,0.1381921023130417,no
360, and,3.081136703491211,no
360, not,4.1256866455078125,no
360, quite,4.753714561462402,no
360, as,1.6153227090835571,no
360, heart,7.4022440910339355,no
360,broken,1.4208979606628418,no
360, as,0.1738966554403305,no
360, Julia,9.50568962097168,no
360, seemed,4.718008995056152,no
360, to,0.2610321342945099,no
360, think,1.3199222087860107,no
360, he,1.3917427062988281,no
360, was,0.11673885583877563,no
360,.,0.12267579138278961,no
360, It,3.7616214752197266,no
360, seemed,2.9952518939971924,no
360, unlikely,4.05528450012207,no
360, that,0.7040842175483704,no
360, he,0.7563332319259644,no
360, could,2.337447166442871,no
360, be,1.767581820487976,no
360, as,2.4851019382476807,no
360, devastated,4.270116329193115,no
360, by,2.288466215133667,no
360, the,0.9999846816062927,no
360, death,2.6543657779693604,no
360, of,0.03725442662835121,no
360, a,3.1604514122009277,no
360, single,6.5387468338012695,no
360, patient,6.065712928771973,no
360, as,0.22623857855796814,no
360, Julia,1.5346097946166992,no
360, had,0.8828662037849426,no
360, made,2.442221164703369,no
360, out,1.8047499656677246,no
360, in,5.719822883605957,no
360, her,0.44693341851234436,no
360, letters,4.400999069213867,no
360,",",1.734776258468628,no
360, but,0.8919066786766052,no
360, then,4.870631217956543,no
360, she,1.8790082931518555,no
360, had,0.7819070816040039,no
360, never,1.3352991342544556,no
360, really,2.6981608867645264,no
360, understood,2.132478952407837,no
360, him,1.898295521736145,no
360,.,0.5799833536148071,no
361,‘,5.468835353851318,no
361, Hel,10.56226921081543,no
361,i,3.179046630859375,no
361,ograph,3.454613447189331,no
361,.,3.1285626888275146,no
361, ’,4.1337890625,no
361,’,7.737796783447266,no
361, Alex,10.421674728393555,no
361,ei,3.383824586868286,no
361, made,10.960037231445312,yes
361, a,1.1921836137771606,yes
361, face,8.445150375366211,yes
361,.,1.5335906744003296,no
361, ‘,0.4718259572982788,no
361,‘,3.9379723072052,no
361, It,3.734065055847168,no
361,'s,1.3562719821929932,no
361, very,4.551764488220215,no
361, primitive,7.775900840759277,no
361,.,0.6490319967269897,no
362,‘,5.468838691711426,no
362, Now,7.775988578796387,no
362, you,2.9887166023254395,no
362, can,0.7934773564338684,no
362, talk,6.718520164489746,no
362, to,0.9289548993110657,no
362, the,2.231476306915283,no
362, ladies,7.933761119842529,no
362, of,2.083263874053955,no
362, K,5.590110778808594,no
362,ins,6.223930358886719,no
362,ai,7.864032745361328,no
362,.,2.730652093887329,no
362, ’,5.285876274108887,no
362,’,6.520927906036377,no
362, Rost,14.467792510986328,no
362,ov,5.4155473709106445,no
362, made,8.046266555786133,yes
362, a,1.2957900762557983,yes
362, face,6.205630302429199,yes
362,.,1.0004563331604004,no
362, There,5.638465404510498,no
362, had,5.2422637939453125,no
362, been,0.2732885479927063,no
362, women,6.3665547370910645,no
362, in,1.3260061740875244,no
362, P,6.7558770179748535,no
362,est,4.884547710418701,no
362,h,6.136244773864746,no
362,",",1.9818042516708374,no
362, some,5.770759582519531,no
362, of,0.884829044342041,no
362, them,0.24428227543830872,no
362, attractive,5.983204364776611,no
362, even,6.030874252319336,no
362, by,3.6034793853759766,no
362, Imperial,5.89670467376709,no
362, standards,0.014079292304813862,no
362,",",0.8327275514602661,no
362, but,0.37016481161117554,no
362, they,1.9778916835784912,no
362, had,1.4317753314971924,no
362, been,1.0957003831863403,no
362, the,4.098596572875977,no
362, wives,2.4937691688537598,no
362, or,2.249619960784912,no
362, conc,3.5316362380981445,no
362,ub,0.0001597276859683916,no
362,ines,0.002589327748864889,no
362, of,0.06726144254207611,no
362, Bur,12.169622421264648,no
362,un,6.614519119262695,no
362,'s,2.4064507484436035,no
362, officers,2.8261122703552246,no
362,",",1.6371088027954102,no
362, or,1.7270734310150146,no
362, else,3.850306987762451,no
362, they,2.1055891513824463,no
362, had,0.6296352744102478,no
362, belonged,4.686443328857422,no
362, to,0.024018043652176857,no
362, the,0.928200900554657,no
362, Alt,9.296890258789062,no
362,un,7.439731121063232,no
362,.,6.166690349578857,no
363,‘,5.46883487701416,no
363, Subject,9.073867797851562,no
363, to,3.545542001724243,no
363, S,7.334009647369385,no
363,iban,14.575328826904297,no
363,'s,1.435312271118164,no
363, agreement,3.6335256099700928,no
363,",",0.7104092836380005,no
363, yes,8.391968727111816,no
363,.,0.5790088176727295,no
363, ’,3.9621663093566895,no
363,’,7.501648902893066,no
363, J,6.571474075317383,no
363,ot,5.889054775238037,no
363,an,6.148652076721191,no
363, made,6.827410697937012,yes
363, a,1.3613799810409546,yes
363, face,6.417213439941406,yes
363,.,0.8449580669403076,no
363, ‘,0.5555935502052307,no
363,‘,2.7959914207458496,no
363, I,2.4644923210144043,no
363, command,10.144537925720215,no
363,",",5.276546001434326,no
363, or,5.872968673706055,no
363, I,1.0133365392684937,no
363, do,3.9994895458221436,no
363, n,7.5858988761901855,no
363,'t,3.381512403488159,no
363, go,5.790083408355713,no
363,.,0.9480303525924683,no
364,‘,5.468835830688477,no
364, I,5.285640239715576,no
364, thought,5.097321033477783,no
364, you,2.3692409992218018,no
364, were,1.3995956182479858,no
364, bored,7.410588264465332,no
364, with,2.7839646339416504,no
364, the,2.0561366081237793,no
364, Kh,9.498329162597656,no
364,ir,6.561236381530762,no
364,g,4.813430309295654,no
364,iz,2.7168469429016113,no
364,.,2.419114589691162,no
364, ’,3.9913182258605957,no
364,’,7.243627548217773,no
364, She,6.1660871505737305,no
364, made,5.950532913208008,yes
364, a,1.8988908529281616,yes
364, face,2.4323413372039795,yes
364, and,2.54807186126709,no
364, turned,2.986241340637207,no
364, away,0.9122835993766785,no
364,.,0.5210556983947754,no
364, She,4.1954498291015625,no
364, was,1.730658769607544,no
364, kneeling,8.768535614013672,no
364, in,1.7515724897384644,no
364, front,0.7629588842391968,no
364, of,0.006779881194233894,no
364, a,1.6706318855285645,no
364, case,7.8994574546813965,no
364, of,1.3953381776809692,no
364, fine,6.558492660522461,no
364, linen,6.193791389465332,no
364, which,4.44163703918457,no
364, Bur,11.578899383544922,no
364,un,5.902544021606445,no
364, had,0.8695198893547058,no
364, brought,1.5717589855194092,no
364, for,2.3324496746063232,no
364, her,0.3855096399784088,no
364, from,4.701645851135254,no
364, K,4.847675323486328,no
364,ins,7.236948013305664,no
364,ai,8.043024063110352,no
364,.,0.5025282502174377,no
365,‘,5.468839168548584,no
365, But,7.268665313720703,no
365, if,3.677237033843994,no
365, you,1.2793185710906982,no
365, made,7.137409210205078,no
365, a,1.38483464717865,no
365, bad,4.612897872924805,no
365, decision,1.6136252880096436,no
365,",",0.6810546517372131,no
365, or,3.781259536743164,no
365, gave,6.268208980560303,no
365, the,2.595282554626465,no
365, wrong,0.30384474992752075,no
365, judgement,7.853039741516113,no
365, against,8.652711868286133,no
365, someone,1.4791538715362549,no
365, in,3.9305481910705566,no
365, a,2.600515365600586,no
365, dispute,4.161164283752441,no
365,",",0.23373965919017792,no
365, then,2.1795387268066406,no
365, some,6.94731330871582,no
365, of,1.9040967226028442,no
365, your,1.9325180053710938,no
365, people,5.479659080505371,no
365, might,1.5543736219406128,no
365, suffer,4.831477165222168,no
365,.,1.4827971458435059,no
365, ’,4.14286994934082,no
365,’,5.914833068847656,no
365, C,8.520493507385254,no
365,',4.221068382263184,no
365,z,9.06912899017334,no
365,ins,8.268515586853027,no
365,it,7.511568069458008,no
365, made,8.883926391601562,yes
365, a,0.8836871981620789,yes
365, face,5.879778861999512,yes
365,.,1.1189452409744263,no
365, ‘,0.473696768283844,no
365,‘,2.5437779426574707,no
365, I,2.886125087738037,no
365, had,4.661057472229004,no
365, n,8.880552291870117,no
365,'t,3.880459785461426,no
365, thought,3.158298969268799,no
365, of,1.1704401969909668,no
365, that,0.4398733079433441,no
365,.,0.44652459025382996,no
366, True,11.605711936950684,no
366, Men,8.130311965942383,no
366, came,8.920022964477539,no
366,.,4.034602642059326,no
366, ’,10.655669212341309,no
366,’,8.62079906463623,no
366, Bur,11.31470775604248,no
366,un,8.020001411437988,no
366, made,6.560604095458984,yes
366, a,1.4085592031478882,yes
366, face,5.236669540405273,yes
366,",",1.9510109424591064,no
366, but,2.5140304565429688,no
366, either,9.477109909057617,no
366, Jag,12.304329872131348,no
366,atan,9.70008373260498,no
366, failed,7.720066547393799,no
366, to,0.14711399376392365,no
366, notice,0.9010890126228333,no
366, or,0.7063066363334656,no
366, he,2.033730983734131,no
366, did,2.342705249786377,no
366, not,0.1367558240890503,no
366, care,0.20529085397720337,no
366,.,0.5434255599975586,no
366, ‘,1.794825553894043,no
366,‘,5.668036460876465,no
366, How,7.330330848693848,no
366, was,3.4115161895751953,no
366, Ch,8.318374633789062,no
366,',4.624206066131592,no
366,no,9.75154972076416,no
366,z,5.159689903259277,no
366,ia,7.703372955322266,no
366,?,1.5054923295974731,no
366, ’,1.6211620569229126,no
366,’,1.435397744178772,no
367, n,9.257655143737793,no
367,'t,3.5093541145324707,no
367, let,4.5690155029296875,no
367, him,3.2411766052246094,no
367, drink,5.947844505310059,no
367, any,3.6881089210510254,no
367, more,1.158511757850647,no
367,.,2.288987874984741,no
367, ’,9.81593132019043,no
367,’,9.358765602111816,no
367, She,6.9970293045043945,no
367, made,5.340618133544922,yes
367, a,1.2962360382080078,yes
367, face,2.028743028640747,yes
367,.,1.038408637046814,no
367, ‘,0.48392581939697266,no
367,‘,5.707258701324463,no
367, He,2.90590238571167,no
367,'ll,5.251831531524658,no
367, beat,7.301314353942871,no
367, me,2.3378429412841797,no
367,.,2.1251916885375977,no
367, ’,0.4072810113430023,no
367,’,1.0556827783584595,no
368, Ch,8.364364624023438,no
368,',6.143728733062744,no
368,no,11.422027587890625,no
368,ze,8.744818687438965,no
368, are,7.807220458984375,no
368, raiding,10.292572021484375,no
368, further,9.220935821533203,no
368, east,3.257394552230835,no
368, than,4.374645233154297,no
368, usual,2.6402955055236816,no
368, this,2.646440029144287,no
368, year,1.14093816280365,no
368,.,1.2410080432891846,no
368, ’,12.150656700134277,no
368,’,8.479206085205078,no
368, K,6.9757890701293945,no
368,iku,9.059735298156738,no
368, made,9.284651756286621,yes
368, a,1.4280105829238892,yes
368, face,7.153665542602539,yes
368,.,1.196055293083191,no
368, ‘,0.7166510224342346,no
368,‘,6.754132270812988,no
368, Orc,12.33436393737793,no
368,ad,5.4451799392700195,no
368,ai,7.226473808288574,no
368, will,5.506736755371094,no
368, be,1.5469744205474854,no
368, too,5.778982639312744,no
368, busy,1.2073479890823364,no
368,.,3.1023929119110107,no
369,ot,7.2783918380737305,no
369,ai,11.01446533203125,no
369, was,4.890737533569336,no
369, sitting,7.481272220611572,no
369, at,2.5055384635925293,no
369, Ar,9.683917999267578,no
369,gh,5.732565879821777,no
369,at,7.779247760772705,no
369,un,9.315205574035645,no
369,'s,0.6697996854782104,no
369, side,1.216099739074707,no
369,.,1.38446044921875,no
369, He,2.2801408767700195,no
369, made,5.917903423309326,yes
369, a,0.900262176990509,yes
369, face,3.533576726913452,yes
369,.,1.7757138013839722,no
369, ‘,9.96323299407959,no
369,‘,10.262640953063965,no
369, Name,10.344087600708008,no
369, of,1.6807224750518799,no
369, God,5.952999591827393,no
369,",",2.470500946044922,no
369, Khan,9.633277893066406,no
369,.,1.9080512523651123,no
370,‘,5.468838691711426,no
370, Why,7.6194562911987305,no
370, do,2.139744997024536,no
370, n,9.112207412719727,no
370,'t,7.337259292602539,no
370, you,1.0543893575668335,no
370, come,4.345336437225342,no
370, with,3.3453168869018555,no
370, me,0.7207246422767639,no
370,",",2.9424588680267334,no
370, ’,6.974212646484375,no
370,’,6.7550883293151855,no
370, the,6.782803535461426,no
370, Doctor,6.524114608764648,no
370, suggested,6.900392055511475,no
370,",",1.697310209274292,no
370, seeing,7.95723295211792,no
370, his,3.0841503143310547,no
370, expression,5.352016448974609,no
370,",",2.8249363899230957,no
370, ‘,0.3513089120388031,no
370,‘,4.680128574371338,no
370, and,2.2853193283081055,no
370, I,3.5242130756378174,no
370,'ll,2.051872968673706,no
370, show,2.095789670944214,no
370, you,0.0841171145439148,no
370, the,1.6007919311523438,no
370, T,4.259718894958496,no
370,ARDIS,0.05092712864279747,no
370,.,0.8650069832801819,no
370, Ace,12.231932640075684,no
370,",",3.815420150756836,no
370, you,2.6055514812469482,no
370, and,4.102433204650879,no
370, Benny,6.529909133911133,no
370, continue,8.110116004943848,no
370, with,3.528203010559082,no
370, what,4.09873104095459,no
370, you,0.41304346919059753,no
370,'re,1.3202747106552124,no
370, doing,0.0849815309047699,no
370, until,5.7457146644592285,no
370, the,2.0340704917907715,no
370, Marines,10.626422882080078,no
370, arrive,1.5663772821426392,no
370, in,4.702781677246094,no
370, the,0.9049739837646484,no
370, morning,4.179302215576172,no
370,",",1.9024240970611572,no
370, and,1.0254541635513306,no
370, please,8.39610481262207,no
370, stop,4.728958606719971,no
370, making,4.02726936340332,no
370, that,2.9427247047424316,no
370, face,2.108090877532959,no
370,.,0.6247868537902832,no
370, ’,1.669974446296692,no
370,’,0.4169788658618927,no
370, ‘,3.0528969764709473,no
370,‘,3.427621841430664,no
370, What,4.1043381690979,no
370, face,3.059353828430176,no
370,?,0.19970422983169556,no
370, ’,0.3928666412830353,no
370,’,0.258024126291275,no
371,‘,5.468835830688477,no
371, Here,7.936451435089111,no
371,",",2.3233189582824707,no
371, drink,11.004151344299316,no
371, this,4.244126319885254,no
371, and,3.3238537311553955,no
371, try,5.631727695465088,no
371, thinking,7.787295341491699,no
371, straight,6.1165571212768555,no
371,.,0.9691553711891174,no
371, ’,4.761175632476807,no
371,’,6.791116714477539,no
371, I,4.474800109863281,no
371, watched,7.441568851470947,no
371, her,3.6965606212615967,no
371, s,7.066051006317139,no
371,ipping,2.3384509086608887,no
371, at,2.5245673656463623,no
371, the,1.2493438720703125,no
371, stuff,6.529842376708984,no
371,",",1.4692567586898804,no
371, making,5.559398174285889,no
371, faces,4.896124839782715,no
371,.,2.0140881538391113,no
371, P,8.58146858215332,no
371,ity,3.6211085319519043,no
371, to,5.581338882446289,no
371, screw,8.249844551086426,no
371, that,4.296480178833008,no
371, nice,6.539708614349365,no
371, face,3.0341696739196777,no
371, about,7.326966285705566,no
371, the,3.6983699798583984,no
371, way,2.5663392543792725,no
371, she,0.9107674360275269,no
371, did,1.7231285572052002,no
371,.,1.021910309791565,no
372, now,3.6329689025878906,no
372, we,2.3889992237091064,no
372,'re,1.9025356769561768,no
372, more,6.631459712982178,no
372, concerned,3.823342800140381,no
372, with,2.06219220161438,no
372, our,3.846658706665039,no
372, little,6.4986066818237305,no
372, rules,8.823039054870605,no
372, than,1.5965309143066406,no
372, with,2.1035830974578857,no
372, what,2.9413225650787354,no
372,'s,0.8738861083984375,no
372, going,1.5337181091308594,no
372, to,2.14870285987854,no
372, happen,0.7791777849197388,no
372, to,1.2422716617584229,no
372, mummy,15.003022193908691,no
372, in,3.9364213943481445,no
372, the,0.5634477734565735,no
372, future,2.6366677284240723,no
372,.,1.018232822418213,no
372, And,3.1376888751983643,no
372, do,7.0597076416015625,no
372, n,10.840716361999512,no
372,'t,4.046789169311523,no
372, make,5.393516540527344,no
372, faces,8.564282417297363,no
372, at,1.2763707637786865,no
372, me,0.439866840839386,no
372,.,1.629304051399231,no
372, ’,11.538352966308594,no
372,’,9.463233947753906,no
372, Flav,15.451512336730957,no
372,ia,1.244694471359253,no
372, controlled,15.44650650024414,no
372, herself,2.1471028327941895,no
372,.,1.7447724342346191,no
373,‘,5.468835830688477,no
373, Buy,8.826096534729004,no
373, a,2.795725107192993,no
373, horse,8.245594024658203,no
373, and,2.399315118789673,no
373, cart,4.35789680480957,no
373,",",2.771439790725708,no
373, ’,7.869143962860107,no
373,’,5.885295867919922,no
373, he,6.048739910125732,no
373, advised,6.958469390869141,no
373, gru,11.126663208007812,no
373,ff,0.0013560395454987884,no
373,ly,0.011766789481043816,no
373,.,0.7005632519721985,no
373, Katz,14.901829719543457,no
373, made,5.515942573547363,yes
373, a,1.254638671875,yes
373, face,2.1712920665740967,yes
373,.,0.7489401698112488,no
373, ‘,0.7792390584945679,no
373,‘,3.8167905807495117,no
373, Animals,9.786288261413574,no
373,",",2.6800177097320557,no
373, animals,4.916633605957031,no
373,",",0.4390197694301605,no
373, I,4.738104343414307,no
373, do,5.51948356628418,no
373, n,8.532763481140137,no
373,'t,1.2651537656784058,no
373, like,2.318521738052368,no
373, animals,1.9019368886947632,no
373,.,0.7241190075874329,no
373, ’,0.473254919052124,no
373,’,0.6900524497032166,no
374, letters,9.106414794921875,no
374, went,6.081008434295654,no
374, too,7.988238334655762,no
374,",",2.9493603706359863,no
374, for,3.515890598297119,no
374, some,4.163924217224121,no
374, reason,1.1667629480361938,no
374,.,0.8149843215942383,no
374, ’,11.60775089263916,no
374,’,9.17151927947998,no
374, The,5.762411117553711,no
374, imp,8.717829704284668,no
374,res,3.9139997959136963,no
374,ario,0.0403241291642189,no
374, made,5.632114410400391,yes
374, a,1.672365427017212,yes
374, face,5.9766974449157715,yes
374,.,1.160003423690796,no
374, ‘,0.7027912735939026,no
374,‘,5.94130802154541,no
374, R,7.517773628234863,no
374,otten,5.310265064239502,no
374, year,8.902412414550781,no
374,.,1.23924720287323,no
374, ’,0.6462514996528625,no
374,’,1.4784585237503052,no
375, -,7.682785987854004,no
375,L,6.603485107421875,no
375,RB,14.585355758666992,no
375,-,2.7104830741882324,no
375, Appl,11.76439380645752,no
375,ause,3.5159401893615723,no
375, -,3.085139274597168,no
375,RR,7.059268474578857,no
375,B,2.7959468364715576,no
375,-,0.21163925528526306,no
375, @,7.8009748458862305,no
375, -,2.801363945007324,no
375,L,3.405160903930664,no
375,RB,1.39972722530365,no
375,-,0.1239379346370697,no
375, Theme,10.083240509033203,no
375,-,4.486170291900635,no
375,music,6.125582218170166,no
375, -,0.9624205231666565,no
375,RR,1.2688130140304565,no
375,B,0.23368285596370697,no
375,-,0.023447036743164062,no
375, @,1.6107745170593262,no
375, -,0.1129983589053154,no
375,L,0.21301032602787018,no
375,RB,0.11266494542360306,no
375,-,0.00868921261280775,no
375, Announce,7.089361190795898,no
375,ments,1.3887920379638672,no
375, -,0.25138163566589355,no
375,RR,0.21628837287425995,no
375,B,0.05076862499117851,no
375,-,0.009208942763507366,no
375, @,0.4221816658973694,no
375, -,0.016211239621043205,no
375,L,0.0455244742333889,no
375,RB,0.04727910831570625,no
375,-,0.005272175185382366,no
375, Appl,7.802753448486328,no
375,ause,0.0023178397677838802,no
375,-,2.77052903175354,no
375,and,6.231033802032471,no
375,-,0.1324353963136673,no
375,theme,5.91257381439209,no
375, -,1.916032314300537,no
375,RR,0.0726500004529953,no
375,B,0.025590617209672928,no
375,-,0.008839641697704792,no
375, @,0.27238428592681885,no
375,!,11.834147453308105,no
375, LIM,15.057137489318848,no
375,BA,5.571692943572998,no
375,UGH,0.6432216763496399,no
375,:,3.0514955520629883,no
375, You,4.280987739562988,no
375, know,1.6708697080612183,no
375,",",0.43079641461372375,no
375, no,6.45768404006958,no
375, matter,1.5349575281143188,no
375, how,0.7662347555160522,no
375, hard,2.69854736328125,no
375, I,0.7813529968261719,no
375, try,0.33152276277542114,no
375, to,1.5941379070281982,no
375, look,4.852974891662598,no
375, like,1.8798279762268066,no
375, a,1.3926818370819092,no
375, stupid,7.5900421142578125,no
375, Democrat,8.013921737670898,no
375,",",0.28570201992988586,no
375, I,0.8102157711982727,no
375, ca,14.656805038452148,no
375, n,3.3518624305725098,no
375,'t,0.2672064006328583,no
375, do,2.854092597961426,no
375, it,0.17120656371116638,no
375, -,4.382537841796875,no
375,L,4.7377824783325195,no
375,RB,1.552672028541565,no
375,-,0.07190088927745819,no
375, Makes,9.678163528442383,no
375, face,9.693543434143066,no
375, -,0.9907158017158508,no
375,RR,3.0011372566223145,no
375,B,0.03458312898874283,no
375,-,0.011174594983458519,no
375, @,1.560939908027649,no
375, -,0.9966777563095093,no
375,L,0.07058218121528625,no
375,RB,0.04098387807607651,no
375,-,0.01169279869645834,no
375, L,4.603246688842773,no
375,aughter,2.031461477279663,no
375, -,0.49116140604019165,no
375,RR,0.6062908172607422,no
375,B,0.031575195491313934,no
375,-,0.006263862829655409,no
375, @,0.36109086871147156,no
375,!,1.8089545965194702,no
375, LIM,1.3077844381332397,no
375,BA,0.003449800657108426,no
375,UGH,0.000380324519937858,no
375,:,0.041223105043172836,no
375, Ca,10.566690444946289,no
375, n,0.6608923673629761,no
375,'t,0.20927640795707703,no
375, do,0.8711258172988892,no
375, it,0.05406453460454941,no
375, All,9.904226303100586,no
375, right,1.4201328754425049,no
376,ate,7.755026340484619,no
376, to,2.4282641410827637,no
376, bring,5.41423225402832,no
376, this,1.0396933555603027,no
376, news,6.872114181518555,no
376, to,0.35945412516593933,no
376, you,0.5362672209739685,no
376,",",1.1867306232452393,no
376, but,0.3138377070426941,no
376, you,3.0257253646850586,no
376,'re,1.456121563911438,no
376, going,2.0710067749023438,no
376, to,0.03818955644965172,no
376, owe,8.661684036254883,no
376, a,3.3232760429382324,no
376, lot,1.3498945236206055,no
376, more,1.566460371017456,no
376, than,1.1672663688659668,no
376, you,2.583286762237549,no
376, think,1.3631373643875122,no
376, and,5.997636795043945,no
376, it,2.437103748321533,no
376,'s,0.6664712429046631,no
376, up,5.741926670074463,no
376, to,0.007800592575222254,no
376, you,0.08318876475095749,no
376, to,0.06981417536735535,no
376, come,4.869806289672852,no
376, up,0.1581057459115982,no
376, with,0.00381337758153677,no
376, it,1.5317596197128296,no
376, and,4.856363296508789,no
376, it,4.788788795471191,no
376,'s,0.20381543040275574,no
376, your,3.338688850402832,no
376, fault,3.2638726234436035,no
376, if,1.141716480255127,no
376, this,4.739280700683594,no
376, is,2.8099489212036133,no
376, a,2.7271952629089355,no
376, surprise,5.248714447021484,no
376, -,7.012819766998291,no
376,L,7.791785717010498,no
376,RB,9.041463851928711,no
376,-,1.0479117631912231,no
376, Makes,10.471477508544922,no
376, a,2.956385612487793,no
376, face,7.6248459815979,no
376, -,2.908292293548584,no
376,RR,9.33608341217041,no
376,B,1.1740405559539795,no
376,-,0.04188820719718933,no
376, @,8.91150951385498,no
376, -,6.569586753845215,no
376,L,0.6856347322463989,no
376,RB,0.09654249995946884,no
376,-,0.03195097669959068,no
376, L,5.471894264221191,no
376,aughter,5.326378345489502,no
376, -,0.6044540405273438,no
376,RR,0.6431043148040771,no
376,B,0.06883794814348221,no
376,-,0.006612325552850962,no
376, @,2.443901777267456,no
376,!,7.514271259307861,no
376, LIM,13.472735404968262,no
376,BA,4.470024585723877,no
376,UGH,0.043904244899749756,no
376,:,2.20898175239563,no
376, We,4.062730312347412,no
376,'ll,2.295261859893799,no
376, take,3.6027839183807373,no
376, a,1.0041334629058838,no
376, break,0.688493549823761,no
376,",",2.1572203636169434,no
376, and,2.1729016304016113,no
376, we,1.1248939037322998,no
376,'ll,0.20220285654067993,no
376, be,0.6906822919845581,no
376, back,0.35685276985168457,no
376, with,1.1631134748458862,no
376, more,0.5820613503456116,no
376, right,5.520641326904297,no
376, after,0.0458417609333992,no
376, this,0.08972375839948654,no
376, q,14.2877197265625,no
376,w,7.520347595214844,no
376,q,4.103898525238037,no
376, @,7.023974418640137,no
376, -,3.258585214614868,no
376,L,0.16526544094085693,no
376,RB,0.08852699398994446,no
376,-,0.016413666307926178,no
376, Theme,12.919034957885742,no
376,-,5.9890336990356445,no
376,music,4.39254093170166,no
376,-,2.5309834480285645,no
376,and,5.270613193511963,no
376,-,0.8639386296272278,no
376,ap,8.575846672058105,no
376, @,11.103362083435059,no
376, -,1.3669261932373047,no
376,L,0.5417330861091614,no
376,RB,0.07265421748161316,no
376,-,0.010188829153776169,no
376, Announce,8.363862991333008,no
376,ments,2.1954567432403564,no
376, -,1.70067298412323,no
376,RR,0.9586631655693054,no
376,B,0.03308219835162163,no
376,-,0.008993119932711124,no
376, q,9.132184028625488,no
376,w,0.21584013104438782,no
376,q,0.09247224777936935,no
376, @,0.983634889125824,no
376, -,1.4413613080978394,no
376,L,0.09248778969049454,no
376,RB,0.034069281071424484,no
376,-,0.00902501866221428,no
376, Theme,4.119789123535156,no
376,-,0.5162813067436218,no
376,music,0.0642867460846901,no
376,-,0.1120694950222969,no
376,and,0.036416247487068176,no
376,-,0.019408438354730606,no
376,ap,0.03131239116191864,no
376, q,6.719855785369873,no
376,w,0.02568473294377327,no
376,q,0.023750798776745796,no
376, @,0.6328568458557129,no
376, -,0.583446204662323,no
376,L,0.05442608892917633,no
376,RB,0.033497415482997894,no
376,-,0.007069336716085672,no
376, Caption,9.832601547241211,no
376,-,0.8519982695579529,no
376,on,6.960599422454834,no
376,-,0.09626904875040054,no
376,screen,1.8962072134017944,no
376,:,4.569483757019043,no
376, @,3.7553648948669434,no
376,!,2.7017202377319336,no
376, LIM,2.9851677417755127,no
376,BA,0.014059780165553093,no
376,UGH,0.0009833505610004067,no
376,:,0.04919750615954399,no
376, All,4.5062456130981445,no
376, right,0.07457625865936279,no
377,asionally,0.28132665157318115,no
377,",",0.7455571889877319,no
377, occasionally,9.169679641723633,no
377,-,6.199263572692871,no
377, I,4.266940116882324,no
377, mean,3.922607183456421,no
377,",",0.7427480220794678,no
377, we,3.9446678161621094,no
377,-,8.164942741394043,no
377, there,4.994846343994141,no
377,'s,1.0778745412826538,no
377, an,3.3165700435638428,no
377, awful,5.169173717498779,no
377, lot,0.04594503343105316,no
377, of,0.1690126210451126,no
377, laughter,8.212830543518066,no
377, in,1.7276546955108643,no
377, our,3.44216251373291,no
377, house,1.8540043830871582,no
377, And,10.595621109008789,no
377, they,4.9973368644714355,no
377, said,6.317533493041992,no
377,",'",9.610727310180664,no
377, Well,5.72696590423584,no
377,",",0.2122586965560913,no
377, he,5.416297912597656,no
377, makes,6.612463474273682,no
377, those,5.745594501495361,no
377, funny,3.1597728729248047,no
377, faces,1.1737878322601318,no
377,',2.892965078353882,no
377, And,0.7571638226509094,no
377, I,0.8314801454544067,no
377, said,0.33093076944351196,no
377,",'",2.2822341918945312,no
377, Oh,3.127758026123047,no
377,",",0.3973045349121094,no
377, yeah,2.8727803230285645,no
378,icularly,4.007650852203369,no
378, when,2.845787525177002,no
378, you,1.8230242729187012,no
378,'re,1.583402156829834,no
378, talking,2.3497889041900635,no
378, about,0.09303972125053406,no
378, abortion,8.340107917785645,no
378, Mc,16.88055419921875,no
378,EW,10.073099136352539,no
378,EN,6.51603364944458,no
378,:,3.587395429611206,no
378, Why,5.117053031921387,no
378, are,2.600641965866089,no
378, you,0.49490824341773987,no
378, making,4.0902581214904785,no
378, a,2.5020344257354736,no
378, --,9.428677558898926,no
378, why,2.4913933277130127,no
378, are,0.2375641018152237,no
378, you,0.026073532178997993,no
378, making,0.46974948048591614,no
378, a,0.3025639057159424,no
378, face,6.6231689453125,no
378,?,1.5293300151824951,no
378, @,9.615324974060059,no
378,!,10.842252731323242,no
